parent_asin,title,main_category,confidence,reason,brands,laptop_keywords,spec_types
B0759JLY53,65W AC Charger Fit for Lenovo Flex 3 3-1470 3-1480 3-1570 3-1580 3-1535 3-1120 3-1130 Flex3 1470 1480 1570 1580 1120 1130 1535 Laptop Power Supply Adapter Cord,All Electronics,high,Laptop keyword: laptop,lenovo,laptop,N/A
B00RTSFLBY,M.2 (NGFF) PCIe SSD M Key to PCIe X4 Adapter for Samsung XP941,All Electronics,medium-high,Brand (samsung) + Specs (storage),samsung,N/A,storage
B0124YJPZA,"Acer Predator AG6-710-70001 Gaming Desktop (6th Gen Intel Core i7, Windows 10, 16GB DDR4, NVIDIA GTX 970)",Computers,medium-high,"Brand (acer) + Specs (cpu, os, ram)","acer, predator",N/A,"cpu, os, ram"
B0124J6KJO,"HP Elitebook 8470p 14 Inch Laptop, Intel Core i5 3320M 2.6G, 8G DDR3,240G SSD,DVD,Windows 10 Pro (Renewedd)",Computers,high,Laptop keyword: laptop,"hp, elitebook",laptop,"cpu, os, storage"
B0126QMCHY,"Evecase10.1 Inch Touch Chromebook Sleeve Case, Neoprene Slim Briefcase w/Handle & Accessory Pocket/Ultra Portable Carrying Case Portfolio Pouch Cover – Blue",Computers,high,Laptop keyword: chromebook,chromebook,chromebook,N/A
B012907TAW,"Skinomi Black Carbon Fiber Full Body Skin Compatible with Asus Chromebook Flip (10.1 inch, 2015)(Full Coverage) TechSkin with Anti-Bubble Clear Film Screen Protector",Computers,high,Laptop keyword: chromebook,"asus, chromebook",chromebook,screen
B0129FNWU8,Eathtek Replacement CPU Cooling Fan Compatible for HP Pavilion g7-1001xx g7-1017cl g7-1019wm g7-1033cl g7-1051xx g7-1070us g7-1073nr g7-1075dx g7-1075nr g7-1076nr g7-1077nr g7t-1200 g7t-1300 Series,Computers,medium-high,Brand (hp) + Specs (cpu),"hp, pavilion",N/A,cpu
B012ASC2F0,ADATA Premier SP600 256GB M.2 2242 Ultrabook Compatible and Excellent Read up to 550MB/s Solid State Drive (ASP600NS34-256GM-C),Computers,high,Laptop keyword: ultrabook,N/A,ultrabook,N/A
B002JCAF0C,Skooba R101-151 Checkthrough Laptop Roller Case (Black),Computers,high,Laptop keyword: laptop,N/A,laptop,N/A
B000FFLYI2,NETGEAR WN511B RangeMax Wireless-N Notebook Adapter,All Electronics,high,Laptop keyword: notebook,N/A,notebook,N/A
B012BWZQ4O,"AUCH Portable Folding/Adjustable Mesh Laptop Notebook/Book/ipad Table/Desk/Tray/Stand/Cooling Stand,Black",Computers,high,Laptop keyword: laptop,N/A,"laptop, notebook",N/A
B012C5FXL6,360LaptopParts OTG USB Flash Drive 32GB Thumb Drive for Android Devices Smartphones Tablets PC Computers (Black) …,Computers,high,Laptop keyword: laptop,N/A,laptop,N/A
B012DSK0NS,"Acer Iconia Tablet with 16GB Memory 8"" | A1-850-13FQ (Certified Refurbished)",Computers,medium-high,Brand (acer) + Specs (ram),acer,N/A,ram
B012EVAME6,Bluetooth Adapter for Laptop Windows 10 Bluetooth 4.0 dongle for Cinolink,Computers,high,Laptop keyword: laptop,N/A,laptop,os
B012FFHLDG,TREE.NB AC Doctor INC New Laptop Battery for HP EliteBook x360 1030 G2 OM03XL OMO3XL OM03057XL 863167-1B1 863167-171 863280-855 HSN-I04C HSTNN-IB70 HSTNN-IB7O,All Electronics,high,Laptop keyword: laptop,"hp, elitebook",laptop,N/A
B012G3SWTE,Fastdisk 2 in 1 Multifunction Metal 32GB USB3.0 Pen Drive USB Flash Drive Jump Drive with Ballpoint Pen(Black),Computers,high,Laptop keyword: 2 in 1,N/A,2 in 1,N/A
B012IG3UJQ,"Mosiso Plastic Hard Case Cover for MacBook Pro 13 Inch with Retina Display, Beautiful Women",Computers,high,Laptop keyword: macbook,"macbook, omen",macbook,screen
B012IG3W2G,"Mosiso Plastic Hard Case Cover for MacBook Air 13 Inch, Blue Flower",Computers,high,Laptop keyword: macbook,macbook,macbook,N/A
B012IJLXVA,AC Doctor INC 6-Cell 11.1V 5200mAh Black Laptop Battery Replacement for Type K450N J399N G555N Dell Inspiron 1525 1545 1750 New,All Electronics,high,Laptop keyword: laptop,"dell, inspiron",laptop,N/A
B012IIXNS2,"TREE.NB AC Doctor INC RYXXH Battery for Dell Latitude E5450, Latitude 12 5000 E5250 (P25S001), Latitude 11 3150 3160 Series 1400 WW116 FT080 FT095 MN151 MN154 312-0543 Notebook Battery",Computers,high,Laptop keyword: notebook,"dell, latitude",notebook,N/A
B01572H2HE,"Yubi Power 2 in 1 Universal Travel Adapter with 2 Universal Outlets - 3 Pack - Black White Blue - Type A for U.S.A., Japan, China, Canada, Mexico, Jamaica, and more",All Electronics,high,Laptop keyword: 2 in 1,N/A,2 in 1,N/A
B012K4ZW9W,"Qishare 11.6 12 inch Laptop Case Laptop Shoulder Bag, Multi-Functional Notebook Sleeve Carrying Case with Strap for Notebook Microsoft Surface Pro 6/5/4/3 MacBook Air 11 12(Pink)",Computers,high,Laptop keyword: laptop,"microsoft, macbook, surface","laptop, notebook, macbook",N/A
B08L68LX5L,"FAYLISVOW Laptop Stand for Desk - Adjustable Height Laptop Holder, Aluminum Laptop Riser with Heat-Vent, Computer Stand Compatible with HP, Dell, MacBook Laptop up to 17 inches (Pink)",Computers,high,Laptop keyword: laptop,"dell, hp, macbook","laptop, macbook",N/A
B012P07V0E,Quantity Lot Metal Spudger Pry Open Tool Scraper Knife to Repair iPhone iPad Tablet Laptop LCD/Glue Removal Wholesale (5),Amazon Home,high,Laptop keyword: laptop,N/A,laptop,N/A
B012R6PNPQ,"Mosiso Hard Case Cover for MacBook Air 13 Inch, Light Gold",All Electronics,high,Laptop keyword: macbook,macbook,macbook,N/A
B012SG256U,AC Doctor INC 19V 3.42A 65W Laptop AC Adapter for Asus X401 X401A X401U X501 X501A X502CA X550 X550C X550CA Laptop Charger Power Supply with Power Cord 5.5x2.5mm,All Electronics,high,Laptop keyword: laptop,asus,laptop,N/A
B007TOHOIQ,"Satechi SX2 Portable Twin Speakers (Black) for iPhone 6, 5S, 5C, 5 & 4S, iPad Mini, Air, MacBook Pro, MacBook Air, HTC One, Nexus 5, Samsung Galaxy Tab, Galaxy S5, S6, S6 Edge, Galaxy 10.1, and More",Home Audio & Theater,high,Laptop keyword: macbook,"samsung, macbook",macbook,N/A
B009ES9HLC,"Sony Blu-Ray DVD Player with Full HD 1080p Playback, DVD Upscaling to Near-HD Quality, Front USB Slot, Online Connectivity via LAN, Netflix, YouTube, Pandora, Hulu & More, Dolby TrueHD & DTS-HD Decoding, High Definition Audio Support, IP Noise Reduction, Child Lock Feature, Black Finish",All Electronics,medium-high,Brand (sony) + Specs (screen),sony,N/A,screen
B012Y3MKM6,"AC Power Supply Adapter Cable for Sony Playstation PS2 PS3 PSP PS4, LED LCD TV, Printer, DVD Player, Laptop Charger Cord by Honglei",Home Audio & Theater,high,Laptop keyword: laptop,sony,laptop,N/A
B012XYL4NC,"Dell Inspiron i3847-10000BK Desktop (Intel Core i5, 8 GB RAM, 1 TB HDD)",Computers,medium-high,Brand (dell) + Specs (cpu),"dell, inspiron",N/A,cpu
B012Y9BALW,Water-Resistant Backpack for DJI Phantom 3 Professional + Phantom 3 Advanced + Phantom 3 4K Fits Extra Accessories and Laptop,Camera & Photo,high,Laptop keyword: laptop,N/A,laptop,screen
B07LC9WSJT,Deal4Go Touchpad w/ 3 Buttons Key Trackpad Clickpad Replacement for Lenovo Thinkpad T440 T440P T440S T450 T450P T460 T540P T550 T560,Video Games,high,Laptop keyword: thinkpad,"hp, lenovo, thinkpad",thinkpad,N/A
B012ZPDLNA,Zheino 120gb SSD 2.5 Inch Sata III MLC SSD Drive Solid State Drive (7mm) for Desktop Laptop (MLC not TLC Flash),Computers,high,Laptop keyword: laptop,N/A,laptop,storage
B012ZMJM8G,BRINCH 15.6 Inch Oxford Fabric Lightweight Laptop Shoulder Case Messenger Bag for 15-15.6 Inch Laptop/Notebook/MacBook/Chromebook Computers with Shoulder Strap Handle and Pockets (Pink),Computers,high,Laptop keyword: laptop,"chromebook, macbook","laptop, notebook, chromebook, macbook",screen
B0131DMABO,"Incase ICON Sleeve with TENSAERLITE for MacBook Pro Retina 13""",Computers,high,Laptop keyword: macbook,macbook,macbook,screen
B01323CST2,AC Doctor INC 5200mAh Laptop Battery Replacement for Dell Latitude D620 D630 D630c D631 Series,All Electronics,high,Laptop keyword: laptop,"dell, latitude",laptop,N/A
B0132ST35Y,ZOZO 90W AC Universal Laptop Charger for HP Dell Gateway Toshiba Lenovo Acer Asus Samsung Sony Fujitsu Notebook Ultrabook Chromebook DC 12V 16V 18.5V 19V 19.5V 20V Power Adapter Supply Cord,Computers,high,Laptop keyword: laptop,"dell, hp, lenovo, asus, acer, samsung, toshiba, sony, chromebook, gateway, fujitsu","laptop, notebook, chromebook, ultrabook",N/A
B0136709K4,PNY Performance 8GB Kit DDR3 1600MHz CL11 Notebook (SODIMM) Memory MN8GK2D31600-Z,Computers,high,Laptop keyword: notebook,N/A,notebook,N/A
B00TI6TAJ4,MSI GP Series GP60 Leopard Pro-825 15.6-Inch Gaming Laptop (Black),Computers,high,Laptop keyword: laptop,msi,"laptop, gaming laptop",N/A
B013CFG7ME,"JTD ® USB 3.1 Type-C (USB-C) Male Portable Hub, 3 USB 3.0 Port and High Speed SD/SDHC/SDXC/Micro SD/T-Flash Card Reader with Power Switch for New MacBook, Chromebook",Computers,high,Laptop keyword: chromebook,"chromebook, macbook","chromebook, macbook",N/A
B013CWN8FQ,Executive Office Solutions Portable Adjustable Aluminum Laptop Desk/Stand/Table Vented Notebook-MacBook–Ergonomic Extra Wide Tray TV Bed Lap Tray Stand Up/Sitting-Black (T2B),Computers,high,Laptop keyword: laptop,macbook,"laptop, notebook, macbook",N/A
B013DCN3UU,AC Doctor INC Extended 7800mAh WU946 Battery for Dell Studio 1535 1558 PP39L Laptop Battery 9 Cell MT264,Computers,high,Laptop keyword: laptop,dell,laptop,N/A
B0041RRQM8,"ASUS N61JQ-B2 16-Inch Laptop (1.73 GHz Intel Core i7-740QM Quad-Core Processor, 4GB DDR3, 500GB HDD, BD Combo, Windows 7 Home Premium) Dark Brown",Computers,high,Laptop keyword: laptop,asus,laptop,"storage, cpu, ram"
B013F0QGMW,"Lenovo Thinkpad 14.1-inch Laptop Windows 7 Professional i5-4300M 3.3GHz Turbo Frequency 8GB RAM 500GB HDD 1600x900 Display DVD±RW AC WiFi, Bluetoothup to 12 Hours Battery Life 30-Month Lenovo Warranty",Computers,high,Laptop keyword: laptop,"lenovo, thinkpad","laptop, thinkpad","storage, ram"
B07XDLGY3Q,"AC Adapter Charger Replacement for Lenovo Yoga 710 11 14 15; Flex 4 1130 1470; IdeaPad 100 100S 110S 120 310 320 330S 510; Chromebook-100s 80QN, N22, N23, N42; Laptop Power Supply Cord",All Electronics,high,Laptop keyword: laptop,"lenovo, ideapad, chromebook","laptop, chromebook, ideapad",N/A
B013GGW9P8,Firstcom External USB 3.0 Slot-Loading BD-ROM 3D Blu-Ray Combo Drive/DVD Burner Ultraslim for Apple MacBook iMac Mac Mini & PC/Laptop - Black,Computers,high,Laptop keyword: laptop,"apple, macbook","laptop, macbook",N/A
B007TLABSY,iViEW Computer/Laptop Monitor Rear View Mirror,,high,Laptop keyword: laptop,N/A,laptop,N/A
B013HMFEYO,"LQM® 14.8V 4400mAh/65Wh New Laptop Battery for Dell XPS 15z L511Z,Compatible P/N:0HTR7 0NMV5C NMV5C 075WY2",All Electronics,high,Laptop keyword: laptop,dell,laptop,N/A
B013HW167I,"PEYOU [Military Grade Anti-Drop] Designed for Samsung Galaxy Tab A7 Case 10.4 inch [Slim Fit] [Anti-Slip] Shockproof Auto Sleep/Wake Tablet Cover Compatible for Samsung Galaxy Tab A7, Green",Computers,medium-high,Brand (samsung) + Specs (screen),samsung,N/A,screen
B013I2JPYI,LQM 14.8V 49Wh New Laptop Battery for Dell Alienware M11x M14x R1 R2 R3 8p6x6 P06t Pt6v8 T7yjr 08p6x6,Computers,high,Laptop keyword: laptop,"dell, alienware",laptop,N/A
B08JPQFFYM,97WH 6GTPY Laptop Battery for Dell XPS 15 9570 9560 9550 7590 P56F P56F001 P56F002 Precision 5510 5520 5530 M5520 Vostro 7500 5XJ28 i7-7700HQ 5D91C GPM03 4GVGH 1P6KD [Not for Laptop with SDD/HDD],All Electronics,high,Laptop keyword: laptop,"dell, precision",laptop,N/A
B07R39SG3K,"XP-PEN AC42 Graphics Tablet Stand Drawing Tablet Stand Laptop Stand Mobile Device Stand Holder for XP-PEN Artist10S, Artist12, Artist13.3, Suitable for 10-13.3"" Device",All Electronics,high,Laptop keyword: laptop,N/A,laptop,N/A
B013JBJ5O8,Canvaslife Blue Pu Leather Laptop Briefcase 15 Inch Laptop Case for Macbook Pro 15 and 15.6 Inch Dell Hp Lenovo Sony Toshiba Ausa Acer Samsun Laptop Sleeve Laptop Bag,Computers,high,Laptop keyword: laptop,"dell, hp, lenovo, acer, toshiba, sony, macbook","laptop, macbook",screen
B013JG34HC,"Edifier K815 Computer Stereo Headset Single Connector for Laptops and iMac, MacBook and PlayStation4 Splitter Adapter Included - Black",Computers,high,Laptop keyword: laptop,macbook,"laptop, macbook",N/A
B013KVMZZI,"13"" Laptop Sleeve Shoulder Bag, KOZMICC 13 13.3"" Neoprene Messenger (Black) Handle Strap Case for Apple MacBook Air Pro 2016 Dell HP Microsoft Surface Lenovo Acer ASUS Chromebook Laptop Ultrabook",Computers,high,Laptop keyword: laptop,"dell, hp, lenovo, asus, acer, apple, microsoft, chromebook, macbook, surface","laptop, chromebook, ultrabook, macbook",N/A
B013KVSGUQ,"13 Inch Laptop Sleeve, 13 Inch Laptop Shoulder Bag, KOZMICC 13 13.3 Inch Neoprene Messenger Black/Blue Handle Strap Case for Apple MacBook Air Pro Dell HP Lenovo Acer ASUS Chromebook Laptop Ultrabook",Computers,high,Laptop keyword: laptop,"dell, hp, lenovo, asus, acer, apple, chromebook, macbook","laptop, chromebook, ultrabook, macbook",screen
B013N32788,"External DVD Drive, BENGOO USB 3.0 External Slot DVD VCD CD RW Drive Burner Superdrive External Drive for Apple Macbook Pro Air iMAC",Computers,high,Laptop keyword: macbook,"apple, macbook",macbook,N/A
B013OI79J4,"Business Case for Apple iPad 2, iPad 3 (New iPad) and iPad 4 (iPad Retina) (Light Brown)",Computers,medium-high,Brand (apple) + Specs (screen),apple,N/A,screen
B001P1D16I,"Cubeternet Firewire 1394 + USB Hard Drive Enclosure for 2.5-inch SATA Laptop Drive, Bus-Powered",Computers,high,Laptop keyword: laptop,N/A,laptop,storage
B085982DW4,"LEIRUI USB C to HDMI Cable, Compatible with Thunderbolt 4 to HDMI 4K@60Hz 2K@120Hz/144Hz Adapter for Thunderbolt 3/4, USB4, MacBook Pro, iPad Pro, Steam Deck (9.9ft)",Computers,high,Laptop keyword: macbook,macbook,macbook,screen
B013QA91UK,Flower Elephant Black and White - 5 Inch - Apple Macbook Laptop Decal,,high,Laptop keyword: laptop,"apple, macbook","laptop, macbook",N/A
B013Q8Q0ME,[Laptop Fan] E-PRANCE X4 15-17 inch Gaming Laptop Cooling Pad with Four 125mm Fan at 1200 RPM Ultra-portable and Light Weight,Computers,high,Laptop keyword: laptop,N/A,"laptop, gaming laptop",N/A
B00IU2125C,"TopCase Polar Light Series Silicone Keyboard Cover Skin for Macbook,Pro and Macbook Air, 13-17 Inch with Mouse Pad - Lavender Spring",Computers,high,Laptop keyword: macbook,macbook,macbook,N/A
B08BV1T759,Toshiba N300 6TB NAS 3.5-Inch Internal Hard Drive - CMR SATA 6 GB/s 7200 RPM 256 MB Cache - HDWG160XZSTA,Computers,medium-high,Brand (toshiba) + Specs (storage),toshiba,N/A,storage
B013QUKWSU,ZWXJ Laptop Battery M5Y1K (14.8V 40wh) for Dell Inspiron 3451 3551 3567 5555 5558 5758 M5Y1K Vostro 3458 3558 Inspiron 14 15 3000 Series 453-BBBR HD4J0 07G07,Computers,high,Laptop keyword: laptop,"dell, inspiron",laptop,N/A
B013RZ54UU,"Enther NTECeaq OfsPower 2 in 1 Dual Lightning Headphone Charger Adapter for XS Max XR X 8/8Plus 7/7Plus Support Audio Charge, Transparent",Cell Phones & Accessories,high,Laptop keyword: 2 in 1,N/A,2 in 1,N/A
B013SPVGGU,"Dastone 3.5mm Noise Isolating Bass in-Ear Stereo Earphones Earbuds Headset,Headphones with Remote Control & Microphone for Smartphones Tablets Laptops Earphone Andriod iOS (Orange)",All Electronics,high,Laptop keyword: laptop,N/A,laptop,N/A
B013SOIYNE,AC Doctor INC 5200mAh Laptop Battery 367759-001 HSTNN-IB09 PF723A PM579A for HP Pavilion DV1000 DV1200 DV1400 DV4000 DV5000 ZE2000 Series 6 Cell New,All Electronics,high,Laptop keyword: laptop,"hp, pavilion",laptop,N/A
B013SPVH5A,"Dastone 3.5mm Noise Isolating Bass in-Ear Stereo Earphones Earbuds Headset,Headphones with Remote Control & Microphone for Smartphones Tablets Laptops Earphone Andriod iOS (Red)",Cell Phones & Accessories,high,Laptop keyword: laptop,N/A,laptop,N/A
B013UBU5BO,HP Car Dashcam (f800g) Full HD 1080p Car DVR with GPS Tracking,Car Electronics,medium-high,Brand (hp) + Specs (screen),hp,N/A,screen
B013UIIISY,NinjaBatt 807957-001 HP Battery for HS04 HS03 807956-001 807611-421 HSTNN-LB6U Notebook 15-AY039WM TPN-I119 G4/G5 240 245 246 250 256 - High Performance,,high,Laptop keyword: notebook,hp,notebook,N/A
B013VQJNF2,8 CORE COMPUTER with 16 Hyperthreads -HP Z800 Workstation - 2 X Intel QUAD CORE Xeon up to 3.33GHz - New 256GB SSD + 4TB HDD - 24GB DDR3 - 4 Monitor Capable - USB 3.0 (Renewed),Computers,medium-high,"Brand (hp) + Specs (storage, ram)",hp,N/A,"storage, ram"
B013VXJ8L4,"T POWER Ac Dc Adapter Charger for Sony Bravia W600B W-600B 24'' 32'' 40'' 42'' 48'' WXGA X-Reality PRO Smart LED,LCD TV,HDTV 4K UHD,KDL-24 KDL-32 KDL-40 KDL-42 Power Supply Cord",Computers,medium-high,Brand (sony) + Specs (screen),sony,N/A,screen
B013W117L4,Gold Cherry VGA Male to HDMI Output 1080P HD and Audio TV AV HDTV Video Cable Converter Adapter for PC Laptop,Computers,high,Laptop keyword: laptop,N/A,laptop,screen
B013W4Q7M0,AC Doctor INC 5200mAh 11.1V Replacement for Dell Latitude 630m 640m Laptop Battery Inspiron E1405 UG679 C9551 RC107 Y9943 312-0373,Computers,high,Laptop keyword: laptop,"dell, inspiron, latitude",laptop,N/A
B013XMBIL6,"12 Inch MacBook Bag, CaseCrown Campus Messenger Bag (Black Stealth)",Computers,high,Laptop keyword: macbook,macbook,macbook,N/A
B091KF8LW6,"Srica Webcam with Microphone, Streaming Webcam with Privacy Cover, Adjustable 3-Color Ring Light, Tripod, 1080P HD Plug and Play USB Web Camera for Desktop Laptop PC Computer Skype YouTube OBS Xsplit",All Electronics,high,Laptop keyword: laptop,N/A,laptop,screen
B013ZTUQQU,DTK 10.8V 5200mAh Laptop Battery for ASUS R500V A45 A55 A75 K45 K55 K75 R400 R500 R700 U57 X45 X55 X75 Series (P/N A32-K55 A33-K55 A41-K55 A42-K55),All Electronics,high,Laptop keyword: laptop,asus,laptop,N/A
B0140L5FZE,RAYSUN Computer Condenser Microphone - 3.5mm Aux Jack Stereo Plug Studio Condenser Recording Desktop Microphone with 360 Degree Rotation Foldable Tripod Stand for PC Laptop (Fulfilled by Amazon in US),Musical Instruments,high,Laptop keyword: laptop,N/A,laptop,N/A
B0140L4H3U,AC Doctor INC 5200mAh Battery for Toshiba Satellite A305-S6837 L305-S5875 L505-ES5018 A305-S6898 L201 Laptop Battery PA3533U-1BAS PA3682U-1BRS PA3793U-1BRS PABAS174,,high,Laptop keyword: laptop,toshiba,laptop,N/A
B0140XHMZ8,"BND Laptop Battery Replacement for Dell XPS M1530 / Dell XPS 1530, fits P/N TK330 RU006 GP975 XT828 XT832 RN897 RU028 RU030 RU033-24 Months Warranty [9-Cell 7800mAh]",Computers,high,Laptop keyword: laptop,dell,laptop,N/A
B0141SUIF8,"USB to HDMI Adapter, USB 3.0 to HDMI Cable Multi-Display Video Converter- PC Laptop Windows 7 8 10,Desktop, Laptop, PC, Monitor, Projector, HDTV, Chromebook. (BLACKK1)",Computers,high,Laptop keyword: laptop,chromebook,"laptop, chromebook",N/A
B0141Z5QR6,(Not Random)100 Piece Skateboard Stickers Vintage Vinyl Laptop Luggage Decals Dope Sticker Mix Lot,Computers,high,Laptop keyword: laptop,N/A,laptop,N/A
B0142IND6I,"Galaxy Tab A 10.1 with S Pen Case, Dteck Slim Fit PU Leather Folio Stand Case with Card Slots Protective Cover for Samsung Galaxy Tab A 10.1 inch Tablet with (S Pen Version SM-P580), Gentle Giraffe",Cell Phones & Accessories,medium-high,Brand (samsung) + Specs (screen),samsung,N/A,screen
B0142KII34,Eathtek Replacement Keyboard with Backlit for IBM Thinkpad T440 T440P T440E T440S T431S T431 E440 L440 T450 T450S Series Black US Layout,Computers,high,Laptop keyword: thinkpad,thinkpad,thinkpad,N/A
B01434BYQW,"iPearl mCover Hard Shell Case for 11.6"" ASUS Chromebook C201 Series Laptop (Aqua)",Computers,high,Laptop keyword: laptop,"asus, chromebook","laptop, chromebook",N/A
B0143JL45S,Lavolta 90W Laptop Charger for HP Elitebook 840 G1 8470p 8460p 8440p 8540p 8570p 6930p 8560p 2570p 2560p - Folio 9470m 9480m - Pavilion g7 g6 dv4 dv5 dv6 dv7 dv6000 g dv Series Notebook AC Adapter,Computers,high,Laptop keyword: laptop,"hp, pavilion, elitebook","laptop, notebook",N/A
B0143ZLWHC,"HGST 7K750-500 HTS727550A9E364 (0J23561) 500GB 7200RPM 16MB Cache SATA 3.0Gb/s 2.5"" Internal Notebook Hard Drive - w/1 Year Warranty",Computers,high,Laptop keyword: notebook,N/A,notebook,storage
B0BJMLC7WM,"Apple Watch SE (2nd Gen) [GPS 44mm] Smart Watch w/Midnight Aluminum Case & Midnight Sport Band - S/M. Fitness & Sleep Tracker, Crash Detection, Heart Rate Monitor, Retina Display, Water Resistant",Apple Products,medium-high,Brand (apple) + Specs (screen),apple,N/A,screen
B01446UD2U,"HP Stream 11.6 inch Laptop (Intel N2840 2.16GHz Dual-Core, 2GB DDR3L, 32GB Solid State Drive, Windows 8.1), Magenta (Certified Refurbished)",Computers,high,Laptop keyword: laptop,hp,laptop,screen
B0144DR9PW,"MacBook Air 13 Inch Case Older Version Compatible A1369/A1466 2008-2017 Release NO Touch ID, GMYLE Hard Plastic See Through Clear Glossy Scratch Guard Cover for Apple Mac Air 13"" - Paisley Pattern",Computers,high,Laptop keyword: macbook,"apple, macbook",macbook,N/A
B08FSH2RC2,"NexiGo 4-Port USB 3.0 Hub, Aluminum Portable USB Hub, 2 Ft Cable, [5Gbps High Speed, 4.5W Charging Supported] for MacBook, Mac Pro/Mini, iMac, Surface Pro, Laptop, USB Flash Drives, Hard Drives",All Electronics,high,Laptop keyword: laptop,"macbook, surface","laptop, macbook",N/A
