parent_asin,title,price,average_rating,rating_number,price_segment,connectivity,form_factor,brand,popularity_score,value_score
B00CMKOVPQ,"AOC e2752She 27-Inch Class LED Backlit Monitor with 2 MS Response Time, VGA and 2 HDMI Ports, Earphone Audio port, 1920 x 1080 Resolution Display",,4.2,672,,Unknown,Unknown,AOC,0.3206874729988406,
B07FLYCMQH,"Bang & Olufsen Beoplay E6 In-Ear Wireless Earphones - Black, One Size - 1645300",249.0,3.5,400,Luxury (>$200),Wireless,Earbuds/In-Ear,Bang,0.25040879541957883,70.94017094017094
B08QVJQCPD,"KOREDA Protective Cover Compatible with AirPods Pro & AirPods Pro 2 Case, Soft Clear Full Protective Case Shockproof Cover with Keychain Set for Airpods Pro 2nd Generation/1st Generation Case (Clear)",7.99,4.3,1919,Budget (<$20),Unknown,Earbuds/In-Ear,KOREDA,0.3319650867537648,1.8538283062645013
B00BC866YS,Synsen Replacement Silicone Earbud Tips Compatible with Apple iPod in-Ear MA850G/A Earphones (Small),6.99,4.1,83,Budget (<$20),Unknown,Earbuds/In-Ear,Synsen,0.310084013093748,1.7007299270072995
B01KTBOSES,Replacement Inline Remote and Microphone Extension Audio Cable Cord for Bose QuietComfort 15 QC15 Headphone,,3.4,15,,Wired,Unknown,Replacement,0.24001434369893257,
B07QB6P279,"AD ADTRIP Type C to 3.5mm Audio Aux Jack Adapter USB C Aux Cord Car Aux Cable Headphone Adapter Compatible with Google Pixel 2 3 4 XL, Samsung Galaxy S20 S20 Ultra S21 Note 20 10 Plus…",9.99,4.5,2075,Budget (<$20),Wired,Unknown,AD,0.35212491654187084,2.215077605321508
B01HM5QIE2,Red Ant R480 Headphones Noise Isolating Earphones Headsets with Microphone for Smartphones (Black),,3.8,163,,Unknown,Unknown,Red,0.2801659770876485,
B074SDSD5H,"Replacement Silicone Ear Tips for Jaybird BlueBuds X, X2 Headphones. Includes 3 Pairs (Medium).",5.99,4.2,112,Budget (<$20),Unknown,Unknown,Replacement,0.320113725041537,1.4228028503562946
B0166R6H7A,Jabra Sport Pace Wireless Bluetooth Earbuds - U.S. Retail Packaging,71.96,3.9,869,Mid-Range ($50-100),Wireless,Earbuds/In-Ear,Jabra,0.29088930933382057,18.404092071611252
B01G5KIUKU,CB3 Premium Metal Earbud Headphones with Microphone,,3.5,143,,Unknown,Earbuds/In-Ear,CB3,0.2501454860891734,
B0BMT6TQSK,"Mulafnxal Compatible with Airpods 1&2 Case,Silicone 3D Cute Funny Fun Cartoon Character Airpod Cover,Fashion Stylish Cool Sports Design Skin, Cases for Men Teens Girls Boys Air pods (Football)",10.99,4.4,559,Budget (<$20),Unknown,Earbuds/In-Ear,Mulafnxal,0.34057169885745614,2.492063492063492
B00CML773I,50 Quantity Pack - goBulk Stereo Earbud (Neodymium Speaker) by Tok Tok Designs®,,4.0,34,,Unknown,Earbuds/In-Ear,50,0.300033810147484,
B07HRCP2ZX,"Bluetooth 5.0 Power Amplifier 2 Channel Stereo Mini Hi-Fi Integrated Amp 2.0 Wireless Audio Receiver for Home Speakers Headphone 50W x 2 with USB (Douk Audio Tone, Blue)",,3.9,54,,Wireless,Unknown,Bluetooth,0.2900543011459591,
B0BYYLJRHT,"iPhone Charger Cord Lightning Cables, Original 2022 Upgraded [3Pack 3ft] Apple MFi Certified USB A Charging Cable for iPhone 13 12 11 Mini Pro XR Xs Max X SE 8 7 6 Plus iPad iPod AirPods - Black",12.59,4.5,4709,Budget (<$20),Wired,Earbuds/In-Ear,iPhone,0.3548235810410452,2.7915742793791574
B07PSF9JNN,"LIUHE Bluetooth Headphones Retractable, Neckband Headsets Wireless with Retractable Earbuds, 18 Hour Music Time Headphone Hi-Fi Stereo Sound Noise Cancelling Earphones for Sport",,3.7,108,,Wireless,Earbuds/In-Ear,LIUHE,0.270109626841842,
B0BZ46PC3T,Replacement Earbuds Silicone Ear Buds Tips Compatible with Beats by dr dre Powerbeats Pro Wireless Earphones (Yellow 8pcs),6.99,4.3,1509,Budget (<$20),Wireless,Earbuds/In-Ear,Replacement,0.33154502128502467,1.6218097447795825
B0982SDRCF,"MMUSS Sleep Headphones Headband with Ultra Thin Stereo Speakers Control Button.Perfect for Sleeping,Sports,Air Travel,Meditation and Relaxation Black",11.99,3.7,87,Budget (<$20),Unknown,Unknown,MMUSS,0.27008811129344307,3.2318059299191377
B081D9L25X,Frozen II Kid Safe Headphones with Volume Limiting Tech,17.97,3.6,525,Budget (<$20),Unknown,Unknown,Frozen,0.26053686416004834,4.977839335180056
B071DW42YK,Rockville RTSVD961-BK 9 Black Touchscreen DVD/HDMI Headrest Monitors+Headphones,237.85,3.9,124,Luxury (>$200),Unknown,Unknown,Rockville,0.290126019640622,60.831202046035806
B00FI7TCGI,"Bud Buttons by SPRK - Magnetic Headphone & Earbud Cord Organizer - Sure Stay Clip Great for Musicians, Runners & Outdoor Fitness (Blue/White)",,3.8,14,,Unknown,Earbuds/In-Ear,Bud,0.2800133191490088,
B00CMRK2D4,Bose® SIE2 Sport Headphones Clothing Clip - Light Gray,19.98,3.9,20,Budget (<$20),Unknown,Unknown,Bose®,0.29001946644855137,5.10997442455243
B00COAWUFC,Kinivo BTH410 Hi-Fi Bluetooth Stereo Headphones - Wireless apt-X Music Streaming and Hands-Free Calling,,3.4,149,,Wireless,Unknown,Kinivo,0.24015163338871595,
B00CPEY3ZW,StarTech.com 1m White Slim 3.5mm Stereo Audio Cable - 3.5mm Audio Aux Stereo - Male to Male Headphone Cable - 2x 3.5mm Mini Jack (M) White (MU1MMMSWH),8.97,4.4,133,Budget (<$20),Wired,Unknown,StarTech.com,0.34013524058993594,2.034013605442177
B00CPEZ4J6,"StarTech.com 4 Position Microphone and Headphone Splitter – 3.5 mm – 4 Pin / 4 Pole – Mic and Audio Combo Splitter Cable (MUYHSMFFADW), White",12.25,4.0,965,Budget (<$20),Wired,Unknown,StarTech.com,0.30098766612650124,3.0548628428927684
B00CQHE0MY,Covert Acoustic Tube Bodyguard Earpiece Headset with Microphone for Yaesu Vertex Radio VX-231,11.69,3.7,76,Budget (<$20),Unknown,Unknown,Covert,0.2700768412442818,3.150943396226415
B00CR00AZ6,3'2 Wire Earpiece Mic Headset Mic Acoustic Tube Noise Reduction Reinforced Compatible with Motorola XPR 3000 XPR 3000e XPR 3300 XPR 3300e XPR 3500 XPR3500e XIR P6600 Noise Reduction Two Way Radio,29.88,4.2,191,Entry ($20-50),Unknown,Unknown,3'2,0.32019466448551376,7.097387173396674
B00CR00CD6,3'2 Wire Acoustic Tube Earpiece Mic Headset Mic Noise Reduction Reinforced Compatible with Motorola XTS 1500 XTS 2500 XTS 3000 XTS 3500 XTS 5000 XTS 5000R HT1000 MTS2000 Two Way Radio Black,29.88,4.1,386,Entry ($20-50),Unknown,Unknown,3'2,0.3103944517206462,7.27007299270073
B00CR00FK6,2Pack Throat Mic Covert Acoustic Tube Noise Reduction Reinforced Earpiece Headset with Finger PTT Compatible with Baofeng BF-F8HP BF-F9 UV-82 UV-82HP UV-82C UV-5R+ UV-5RA UV-5RE Two Way Radio,34.88,3.9,159,Entry ($20-50),Unknown,Unknown,2Pack,0.2901618788879535,8.92071611253197
B00CR00HHC,5Packs 2-Pin Earpiece and Mic Headset Covert Acoustic Tube Compatible with Motorola Radio CLS 1110 CLS1410 CLS1413 DTR410 PR400 RDU4100 RDU4160D RMU2040 RMU2080D RMU2080 Two-Way Radio (5 Packs),34.99,3.9,126,Entry ($20-50),Unknown,Unknown,5Packs,0.29012806874046954,8.948849104859336
B00CR00HZ4,2 Pin Open/Half Face Motorcycle Bike Helmet Earpiece Headset Mic Compatible with Baofeng Radio BF-F8HP BF-F9 UV-82 UV-82HP UV-82C UV-5R UV-5R+ UV-5RA UV-5RE Kenwood Wouxun Two-Way Radio,27.99,4.0,55,Entry ($20-50),Unknown,Unknown,2,0.3000553256958829,6.980049875311721
B00CR00M7W,2 Wire Acoustic Tube Noise Reduction Reinforced Earpiece Mic Compatible with Motorola XTS 1500 XTS 2500 XTS 3000 XTS 3500 XTS 5000 XTS 5000r JT1000 HT1000 MTS2000 GP9000 Two Way Radio Headset,,4.2,109,,Unknown,Unknown,2,0.32011065139176575,
B00CR00WCM,3'2 Wire Earpiece Headset Mic Acoustic Tube Noise Reduction Reinforced Compatible with Motorola XPR 6500 XPR 6550 XPR 6580 XPR 7000 XPR 7550 XiR P8200 XiR P8268 APX 6000 APX 8000 Two Way Radio,28.88,4.1,846,Entry ($20-50),Unknown,Unknown,3'2,0.31086574468557415,7.02676399026764
B00CRWTD2K,Sony Ericsson 1271-2913 Sbh50 Bluetooth Headset,,3.9,143,,Wireless,Unknown,Sony,0.2901454860891734,
B00CSKAC3K,"MEMTEQ Universal 2.5mm Listen Only Covert Acoustic Tube Earpiece Headset Earphone for Two Way Ham Radio Speaker Mic Microphone, Single Pin",,3.5,81,,Unknown,Unknown,MEMTEQ,0.25008196399390054,
B00CSMAHOC,"JLab Supra, Sleek Stereo On-Ear Headphones with Cable and Universal Mic (Pink)",,3.2,26,,Wired,On-Ear,JLab,0.22002561374809393,
B00CTA2RYQ,Skullcandy Smokin' Buds 2 In-Ear Earbud - Black/Red,,4.6,1613,,Unknown,Earbuds/In-Ear,Skullcandy,0.36165157447709534,
B00CTA4DNY,"Skullcandy Crusher Headphones with Built-in Amplifier and Mic, Koston Snake",,4.5,473,,Unknown,Unknown,Skullcandy,0.35048358756401304,
B00CU1VE70,Nuforce MMP-Black High Power Portable Headphone Amplifier (Black),,3.9,39,,Unknown,Unknown,Nuforce,0.2900389328971027,
B00CU72QW6,SUNDELY Covert Acoustic Tube Headset/Earpiece For Garmin Rino GPS Two Way Radio Walkie Talkie Combo,,4.2,76,,Unknown,Unknown,SUNDELY,0.3200768412442818,
B00CVB12RG,Brookstone 2.4GHz Wireless TV Headphones,,3.8,130,,Wireless,Unknown,Brookstone,0.2801321669401646,
B00CVUWKXW,CASEBUDi Oval Hard Shell Headphone Carrying Case | for Beats and Similar Folding Headphones | Black Ballistic Nylon,,4.3,93,,Unknown,Unknown,CASEBUDi,0.3300942585929856,
B00CVV1OME,CASEBUDi Oval Hard Shell Headphone Carrying Case | Travel Pouch Protection Compatible with Foldable Headphones | Pink Ballistic Nylon,14.99,4.5,144,Budget (<$20),Unknown,Unknown,CASEBUDi,0.3501465106390972,3.3237250554323725
B00CWEG5H4,"Far End Gear Short Buds 15"" Cord Single in-Ear Stereo-to-Mono Earbud for Clip-on Music Players",,3.6,148,,Unknown,Earbuds/In-Ear,Far,0.2601506088387922,
B00CWRX4DE,Winter Beanie Cap Hat With Headphone Earphone 3.5mm Black,,3.7,29,,Unknown,Unknown,Winter,0.2700286873978652,
B00CWWAVXU,Adventure Time 14501 Finn Earbuds,27.98,3.9,27,Entry ($20-50),Unknown,Earbuds/In-Ear,Adventure,0.29002663829801767,7.156010230179029
B00CXBOXGQ,Studio4 Strong High Bass Digital Dynamic Stereo Over The Ear Headphones for PC,,3.1,51,,Unknown,Unknown,Studio4,0.21005122749618785,
B00CXWNOI8,"Gold Plated 3.5mm Male to 2.5mm Female Headphone Audio Adapter Jack Stereo or Mono for Smartphones, Tablets, PC, Computer",,4.0,291,,Unknown,Unknown,Gold,0.3002971194778894,
B00CY12RGI,"Recoil Automatic Cord Winder for Headphones, USB Cables and Chargers. 3Pack Combo-1 Small, 1 Medium & 1 Large Winder with Organizer Rack. Color White.",,3.1,82,,Wired,Unknown,Recoil,0.2100829885438243,
B00CY13VCC,"Recoil Automatic Cord Winder for Headphones, USB Cables and Charger White.",,3.9,27,,Wired,Unknown,Recoil,0.29002663829801767,
B00CYA165C,"LotFancy NEW T400 Headset Headphones Ear Phone For Polycom SoundPoint IP Phone Series, Models 430,450, (rev. E or later), 550, 670; POLYCOM IP300, IP301, IP430, IP450, IP500, IP501, IP600&IP 601 IP Phones Telephones",,3.6,10,,Unknown,Unknown,LotFancy,0.26000922094931384,
B00CYBOUO0,KEF M500 Hi-Fi Headphones w/Mic & Remote - Aluminum/Black,,3.3,136,,Unknown,Unknown,KEF,0.2301383142397071,
B00CYK4E4C,"3 Parts White Set- 1 Earhook and 2 Earbuds Eartips Compatible with Motorola Boom 2+, Boom 2, Boom, HX600, Elite Flip HZ720, H17, H17txt, H19, H19txt, HX550, H525, H520 Wireless Headsets",10.99,3.9,24,Budget (<$20),Wireless,Earbuds/In-Ear,3,0.29002356464824636,2.8107416879795397
B00CYKA5P4,"3 White Small (S) Earbuds Eartips Set Compatible with Motorola Boom 2+, Boom 2, Boom, HX600, Elite Flip HZ720, H17, H17txt, H19, H19txt, HX550, H525, H520 Wireless Headsets",11.99,3.9,21,Budget (<$20),Wireless,Earbuds/In-Ear,3,0.2900204909984751,3.066496163682865
B00CZ5GC5K,"Klipsch S3M-Jade-HP In-ear Headphone, Jade",,4.2,458,,Unknown,Earbuds/In-Ear,Klipsch,0.32046821931515673,
B00D0E206A,HDTVhookup.com™ 3.5mm Headphone Jack to 3.5mm Audio Balun Extender Over Cat5,10.0,4.5,62,Budget (<$20),Unknown,Unknown,HDTVhookup.com™,0.3500624975453492,2.2172949002217295
B00D0EXM0S,"12 pcs S/M/L Hybrid Replacement Set Earbuds Eartips Compatible with Sony XBA , MDR and DR Series In-Ear Earphone Headsets",10.99,4.3,122,Budget (<$20),Unknown,Earbuds/In-Ear,12,0.3301239705407745,2.5498839907192576
B00D0X380I,"Rockville RFH3 Wireless Universal Infrared IR Car Headphones for Any Car Monitor, Black",13.95,4.4,133,Budget (<$20),Wireless,Unknown,Rockville,0.34013524058993594,3.1632653061224487
B00D1FY5ZW,Sqrmekoko Replacement Grey Rubber Cushion Pad Parts for Beats dr. dre Solo HD Headphones,,4.2,370,,Unknown,Unknown,Sqrmekoko,0.32037805892186616,
B00D1FYRMI,Replacement Black Leather Cushion pad Parts for Dr. Dre Studio Headphones,,4.2,225,,Unknown,Unknown,Replacement,0.3202294991829215,
B00D1LDHD2,"Pyle PWP15W Waterproof Aqua Sport Headphones, White/Blue",,3.2,197,,Unknown,Unknown,Pyle,0.2202008117850563,
B00D2JADY4,Bluecell Protection Carrying Hard Case/Bag for Monster Dr Dre Beats Mixr/Solo Headphone,,4.0,54,,Unknown,Unknown,Bluecell,0.30005430114595916,
B00D2L6F1M,Belkin PureAV 006 Earbuds / Headphones with Microphone and Extra Bass (Black),,3.5,66,,Unknown,Earbuds/In-Ear,Belkin,0.25006659574504414,
B00D2NXAUY,Alcoco Car Charge Adapter Chargers & Power Adapters Car Charge Chargers Adapters Headphone Splitter Adapter Jack Adaptor,,4.1,314,,Unknown,Unknown,Alcoco,0.3103206841261358,
B00D2SJA4O,RHA MA200 Noise Isolating In-Ear Headphone,,3.5,79,,Unknown,Earbuds/In-Ear,RHA,0.250079914894053,
B00D3ITOHG,"Marshall Headphones M-ACCS-00152 Monitor Headphones, Black",119.99,4.3,998,Premium ($100-200),Unknown,Unknown,Marshall,0.33102147627398515,27.839907192575406
B00D42A60K,Bose® QuietComfort® 20 Headphones Carrying case,,4.0,73,,Unknown,Unknown,Bose®,0.3000737675945105,
B00D4INF0M,Beats Executive Over-Ear Noise Cancelling Headphones (Black),,3.9,567,,Unknown,Over-Ear,Beats,0.29057989525684613,
B00D4INGCY,Powerbeats In-Ear Headphone - Neon Blue,,4.1,195,,Unknown,Earbuds/In-Ear,Powerbeats,0.31019876268520874,
B00D4INGSS,PowerBeats In-Ear Headphone - Orange,,4.1,195,,Unknown,Earbuds/In-Ear,PowerBeats,0.31019876268520874,
B00D4INHD2,Powerbeats by Dr. Dre In-Ear Headphone (Neon Pink),,4.1,195,,Unknown,Earbuds/In-Ear,Powerbeats,0.31019876268520874,
B00D62II9Y,Roku Game Remote with Headphone Jack work with Roku 3/ Roku 4/ Roku Ultra (Generic Packaging),,3.9,204,,Unknown,Unknown,Roku,0.29020798363452255,
B00D64J1GG,YCS basics All Metal 1/8 Inch (3.5mm) Female to 1/4 Inch Male Stereo Headphone Adapter,,3.9,95,,Unknown,Unknown,YCS,0.29009630769283307,
B00D6LKZEQ,Zeadio G Shape Earpiece Headset PTT for Motorola Multipin Radio Ht750 Ht1250 Ht1250ls Ht1550 Ht1550xls Mt850 Mt850ls Mt950 Mt8250 Mt8250ls Mt9250 Etc.,,3.4,27,,Unknown,Unknown,Zeadio,0.24002663829801765,
B00D6NPH88,D & K Exclusives Headphone Mic Splitter Adapter for Laptop Dual 3.5mm Male to 3.5mm Female Headphone Mic Audio Y Splitter Cable Smartphone Computer Headset to PC Adapter,5.5,3.9,276,Budget (<$20),Wired,Unknown,D,0.290281751229033,1.4066496163682864
B00D6OJSPK,D & K Exclusives Headphone Mic Splitter Adapter for Laptop Dual 3.5mm Male to 3.5mm Female Headphone Mic Audio Y Splitter Cable Smartphone Computer Headset to PC Adapter,5.99,4.0,277,Budget (<$20),Wired,Unknown,D,0.3002827757789568,1.4937655860349128
B00D6Y2OP6,Bose QuietComfort 20i Acoustic Noise Cancelling Headphones,349.95,4.2,1508,Luxury (>$200),Unknown,Unknown,Bose,0.321543996735101,83.12351543942992
B00D73JV6G,Samnyte Headphone Stand for All Headphone,,3.7,110,,Unknown,Unknown,Samnyte,0.27011167594168944,
B00D75AB6I,Sennheiser Cx 180 Street Ii in-Ear Headphone Black,,4.2,62456,,Unknown,Earbuds/In-Ear,Sennheiser,0.38398826548820664,
B00D7B9JPG,"Panasonic RP-HXD5C-W Street Style Monitor Headphones, White (Discontinued by Manufacturer)",16.99,3.9,25,Budget (<$20),Unknown,Unknown,Panasonic,0.29002458919817015,4.345268542199489
B00D7Z45SS,Adlorey EYHG-6KG Headphone Jack Adapter Accessories white Earphone Jack Adapter Music Audio Charge Splitter Cable,,4.4,94,,Wired,Unknown,Adlorey,0.34009528314290943,
B00D86SZ5A,Earphone Headphone in Ear,,4.7,65,,Unknown,Unknown,Earphone,0.37006557119512046,
B00D8BP8H8,Beyerdynamic Custom One Pro Interactive Headphones - White,,3.9,73,,Unknown,Unknown,Beyerdynamic,0.2900737675945104,
B00DB41AOW,"FiiO 120cm / 47.24"" Replacement Cable for Shure and Westone Headphones, Silver",36.99,3.5,87,Entry ($20-50),Wired,Unknown,FiiO,0.25008811129344305,10.53846153846154
B00DD083ZI,Retractable Sport Earbuds - Noise Reduction,,3.4,49,,Unknown,Earbuds/In-Ear,Retractable,0.2400491783963403,
B00DDPZ4GE,"MEE audio Sport-Fi M6P Memory Wire In-Ear Headphones with Microphone, Remote, and Universal Volume Control (Purple)",,3.2,132,,Unknown,Earbuds/In-Ear,MEE,0.22013421604001213,
B00DDPZ4I2,"MEE audio Sport-Fi M6P Memory Wire In-Ear Headphones with Microphone, Remote, and Universal Volume Control (Clear)",,3.7,506,,Unknown,Earbuds/In-Ear,MEE,0.270517397711497,
B00DDPZ4JG,"MEE audio Sport-Fi M6P Memory Wire In-Ear Headphones with Microphone, Remote, and Universal Volume Control (Orange)",,3.4,160,,Unknown,Earbuds/In-Ear,MEE,0.24016290343787727,
B00DDPZ5FO,"MEE audio Sport-Fi M6P Memory Wire In-Ear Headphones with Microphone, Remote, and Universal Volume Control (Teal)",,3.3,170,,Unknown,Earbuds/In-Ear,MEE,0.23017314893711482,
B00DDR49A4,"WirelessFinest Dual Headphone 2.5mm Headset + Noise Cancellation Microphone with Volume + Mute Control Compatible for Cisco SPA Series, Polymcom Soundpoint, Grandstream",29.99,2.8,39,Entry ($20-50),Wireless,Unknown,WirelessFinest,0.18003893289710274,10.672597864768685
B00DE8DB6U,"Koss KSC32P Fitclips Headphones, Purple",,4.0,1004,,Unknown,Unknown,Koss,0.30102762357352775,
B00DE8DB8S,"Koss KSC32M Fitclips Headphones, Mint",,4.0,1011,,Unknown,Unknown,Koss,0.301034795422994,
B00DE8DB9C,"Koss KSC32L Fitclips Headphones, Lime",,4.0,1004,,Unknown,Unknown,Koss,0.30102762357352775,
B00DE8DBJ2,"Koss KSC32C Fitclips Headphones, Coral",,4.0,1011,,Unknown,Unknown,Koss,0.301034795422994,
B00DEUZPF8,"Monster 12-Piece Replacement Earbuds Eartips (Black, Medium)",,3.9,214,,Unknown,Earbuds/In-Ear,Monster,0.2902182291337601,
B00DEYHLF6,Maxell RAD-1 Radiator Enhanced Bass Earphones with In-line Mic (190345),,3.9,30,,Unknown,Unknown,Maxell,0.2900297119477889,
B00DEYHPHU,Maxell BA-1 Balanced Armature Earphones with In-line Mic (190633),,3.6,23,,Unknown,Unknown,Maxell,0.26002254009832265,
B00DGM6BBQ,"Case Star Â Hot Pink Earphone handsfree Headset Hard EVA Case - Clamshell/MESH Style with Zipper Enclosure, Inner Pocket, and Durable Exterior + Silver Climbing Carabiner with Case star Cellphone Bag",,4.2,49,,Unknown,Unknown,Case,0.3200491783963404,
B00DGM6BDO,"Case Star Light Blue Earphone handsfree headset HARD EVA Case - Clamshell/MESH Style with Zipper Enclosure, Inner Pocket, and Durable Exterior + Silver Climbing Carabiner With Case star cellphone bag",,3.7,97,,Unknown,Unknown,Case,0.2700983567926806,
B00DH0BESC,"iKross In Ear 3.5mm Noise Isolation Stereo Earbuds with Microphone Hot Pink for Samsung Galaxy S4, Note 2 N7100, Galaxy Tab 3, Tab 2, Blackberry, iPhone, Smartphone, Cell Phone, MP3 Player and Tablet",,3.8,131,,Unknown,Earbuds/In-Ear,iKross,0.2801331914900883,
B00DH8L5Y2,"Westone Single-Driver Universal Fit Earphone, Black (Discontinued by Manufacturer)",,4.0,272,,Unknown,Unknown,Westone,0.300277653029338,
B00DHEN2O2,"NAXA Electronics NE-927 Bluetooth Wireless Stereo Headphones, Black",,3.2,15,,Wireless,Unknown,NAXA,0.2200143436989326,
B00DIGD2VM,Monoprice 110154 Enhanced Bass Earphones with Built-In Microphone and Play/Pause Controls for Cellphones - Retail Packaging - Blue,,3.6,56,,Unknown,Unknown,Monoprice,0.2600563502458066,
B00DIGD3TS,"Monoprice Enhanced Bass Noise Isolating Earbuds Headphones - Green with Built-in Microphone and Play/Pause Control,Blue/Green",7.09,4.2,646,Budget (<$20),Unknown,Earbuds/In-Ear,Monoprice,0.32066083470082296,1.6840855106888362
B00DII5B0K,"Sony Compact Portable Stereo Sound System Boombox with MP3 CD Player, Digital Tuner AM/FM Radio, Tape Cassette Recorder, Headphone Output & 3.5mm Audio Auxiliary input Jack",,4.2,1366,,Unknown,Unknown,Sony,0.32139851064592756,
B00DIOALWC,Plantronics BackBeat GO 2 Bluetooth Wireless Stereo Earbuds - Retail Packaging - White,17.99,3.3,228,Budget (<$20),Wireless,Earbuds/In-Ear,Plantronics,0.2302325728326927,5.435045317220544
B00DJ3ZZ4G,Audio-Technica ATH-ANC29 QuietPoint Active Noise-Cancelling Over-Ear Headphones,,3.5,45,,Unknown,Over-Ear,Audio-Technica,0.2500450801966453,
B00DJ61FHY,SoundMAGIC HP200 Premium Full Size Open-Back Folding Headphones (Black),,3.0,47,,Unknown,Unknown,SoundMAGIC,0.2000471292964928,
B00DL099M6,URBANEARS Plattan Over-Ear Headphones - Cobalt,,4.0,58,,Unknown,Over-Ear,URBANEARS,0.30005839934565415,
B00DLJYQDE,Sony SNYHREX110AL MDREX110AP L EX Monitor in-Ear Headphones with Microphone (Blue),,4.2,50,,Unknown,Earbuds/In-Ear,Sony,0.32005020294626413,
